user_id,mutant_id,time_taken,status,decision,explanation,created_at,updated_at,maybe,no,yes,label_count,majority_decision,Maybe/No/Yes
120,244,1,SUBMITTED,yes,true turned to false,1.7186E+12,1.71861E+12,0,0,2,2,yes,0/0/2
12,250,2,SUBMITTED,yes,Original code clones a list while mutant code deletes the list,1.71895E+12,1.71895E+12,0,0,2,2,yes,0/0/2
14,250,4,SUBMITTED,yes,"removes all the keys, instead of assigning the keys to new list",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
123,251,15,SUBMITTED,no,The code behavior doesn't change when starting from columns then iterating through each row ,1.7191E+12,1.71915E+12,0,2,0,2,no,0/2/0
105,251,5,SUBMITTED,no,"The equals method in its original form iterates through the rows and columns in a nested loop, beginning at the first row and first column, and compares each element in the matrix. The iteration sequence is altered in the mutant version by iterating backward, beginning in the final row and column.

The equality check inside the code still checks every element of the matrix in both versions despite this shift in iteration order. As long as all items are appropriately compared, the equality check's result is unaffected by the sequence in which they are compared. As a result, in both versions, the equals method behaves and produces the same results.",1.71894E+12,1.71894E+12,0,2,0,2,no,0/2/0
126,253,2,SUBMITTED,yes,"The first code snippet to the right, the area of interest is empty and as such there is no conditional check on the minute argument which is to be passed to the super class method underneath it. For code snippet 2 to the right, there's a conditional check for minutes arguments to check if it is greater than 60 and if this is true, the minute argument is set to 60 before passing it on to the super class method underneath it. ",1.71863E+12,1.71863E+12,1,0,2,3,yes,1/0/2
14,253,8,SUBMITTED,maybe,Depends on whether prior bound check has performed,1.71925E+12,1.71926E+12,1,0,2,3,yes,1/0/2
17,253,2,SUBMITTED,yes,Minutes must not be limited to 60,1.71933E+12,1.71933E+12,1,0,2,3,yes,1/0/2
23,262,5,SUBMITTED,no,"The equal sign check (<=) is not problematic. The method correctly handles cases where the difference is zero, returning 0 as expected. As long as the iChronology.getYearDifference method behaves as expected (returns a positive difference regardless of order), there should be no issues with this implementation.",1.71903E+12,1.71903E+12,0,3,0,3,no,0/3/0
11,262,3,SUBMITTED,no,If the difference was 0  it wont matter whether we subtract minuendInstant from subtrahendInstant or vice versa,1.71914E+12,1.71914E+12,0,3,0,3,no,0/3/0
131,262,6,SUBMITTED,no,Including '=' sign in the if statement does not lead to any error since both the original and the mutant code return 0 when minuendInstant is equal to subtrahendInstant. ,1.71935E+12,1.71935E+12,0,3,0,3,no,0/3/0
126,271,1,SUBMITTED,yes,"Code snippet 1 returns the result of the isLenient() method called on the iField object
While code snippet 2 only returns the boolean value of false.",1.71916E+12,1.71916E+12,0,0,3,3,yes,0/0/3
11,271,1,SUBMITTED,yes,The mutant will always return false ,1.719E+12,1.719E+12,0,0,3,3,yes,0/0/3
14,271,1,SUBMITTED,yes,Gives wrong answer when iField.isLenient() is true,1.71855E+12,1.71855E+12,0,0,3,3,yes,0/0/3
14,272,5,SUBMITTED,yes,wrong value is sent to the method,1.71914E+12,1.71914E+12,0,0,2,2,yes,0/0/2
126,272,3,SUBMITTED,yes,"Code snippet 1:
Retrieves the maximum value for a specific field (e.g., year, month, day) directly from the current state of getMillis().
Code snippet 2:
It will  return the maximum value for the day of the year after rounding getMillis() to the next day and then considering the day of the year.
",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
11,277,2,SUBMITTED,yes,The mutant added extra 1000 to the super method get that will change the output value ,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
120,277,1,SUBMITTED,yes,time value changed,1.71861E+12,1.71861E+12,0,0,2,2,yes,0/0/2
120,279,2,SUBMITTED,yes,called function parameter changed,1.7187E+12,1.71877E+12,0,0,2,2,yes,0/0/2
97,279,2,SUBMITTED,yes,They both don't have identical results since there is nothing subtracting 1 from iDivisor.,1.71876E+12,1.71876E+12,0,0,2,2,yes,0/0/2
14,280,1,SUBMITTED,yes,"when value is 0, 0 is sent instead of time",1.71898E+12,1.71898E+12,0,0,2,2,yes,0/0/2
17,280,2,SUBMITTED,yes,"If value is zero, the function should return the existing  duration field value",1.71932E+12,1.71932E+12,0,0,2,2,yes,0/0/2
17,282,1,SUBMITTED,yes,Mutant changes code logic,1.7194E+12,1.7194E+12,0,0,2,2,yes,0/0/2
125,282,2,SUBMITTED,yes,"The behavior is different within the mutant code since it will return this when seconds = 3, while if seconds = 3 in the original code, it will not return this, making the two codes return different DateTime objects.",1.71922E+12,1.71922E+12,0,0,2,2,yes,0/0/2
105,283,10,SUBMITTED,yes,"Even in cases where the multiplicity of seconds is negative, the original 'plusSeconds' method creates a new 'DateTime' instance and adds the required number of seconds. The intended behavior of adding or subtracting seconds from the current instance is provided, ensuring that the method appropriately handles both positive and negative inputs.

If the input is positive ('seconds > 0'), the technique in the mutant version just adds seconds. It just returns the existing instance of 'DateTime' in the event that the input is 0 or negative. Due to its incorrect handling of negative values, this patch produces a bug. Negative inputs should allow the original method to remove seconds; however, the mutant version completely ignores them.",1.71909E+12,1.71909E+12,0,1,2,3,yes,0/1/2
17,283,1,SUBMITTED,yes,seconds can be negative,1.71891E+12,1.71891E+12,0,1,2,3,yes,0/1/2
58,283,5,SUBMITTED,no,The code eventhough changes the conditions a bit that the values less than 0 are considered in the seconds == 0 case however the overall logic of the code is to plus seconds I believe we can just return this pointer if seconds is less than equals to 0 so the mutant is not buggy,1.7182E+12,1.7182E+12,0,1,2,3,yes,0/1/2
17,293,2,SUBMITTED,no,Same logic written in a different way,1.71881E+12,1.71881E+12,0,2,0,2,no,0/2/0
14,293,1,SUBMITTED,no,both are same code.,1.71916E+12,1.71916E+12,0,2,0,2,no,0/2/0
120,299,3,SUBMITTED,yes,return and class variable different,1.71856E+12,1.71856E+12,0,0,2,2,yes,0/0/2
14,299,1,SUBMITTED,yes,only false will be returned instead  of both true and false.,1.71822E+12,1.71822E+12,0,0,2,2,yes,0/0/2
14,304,2,SUBMITTED,yes,"changes value of hash. First bit of hash can be 1, which will be changed to zero. It will give wrong answer",1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
17,304,4,SUBMITTED,yes,Mutant changes the function logic,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
126,306,2,SUBMITTED,yes,"Both code snippets  get 3 arguments. 
In code snippet 1, the arguments are inputStream, doEncode, false and non of the arguments is directly  dependent on the other. 
Code snippet 2, the arguments are inputStream, doEncode, !doEncode. The third argument is dependent on the value of the second arhument. 
For code snippet 1, the third argument is strictly false and does not change while in code snippet 2, the value of the third argument can be true or false depending on its second argument.
Given the conditions of the above, there will be difference in the output on both ends.",1.71917E+12,1.71917E+12,0,0,2,2,yes,0/0/2
105,306,10,SUBMITTED,yes,"The 'doEncode' argument in the original 'Base16InputStream' constructor tells us whether the data we read is 'Base16' encoded or 'Base16' decoded. The default behavior does not employ a lower-case 'Base16' alphabet because the 'lowerCase' argument is set to 'false' by default.

The 'lowerCase' argument in the mutant version is set to '!doEncode,' which is the opposite of 'doEncode'. This modification results in ""lowerCase"" being ""false,"" which is the same as the original behavior if ""doEncode"" is ""true,"" signifying encoding. In contrast to the original behavior, 'lowerCase' will be 'true' if 'doEncode' is 'false.'",1.71935E+12,1.71935E+12,0,0,2,2,yes,0/0/2
123,310,2,SUBMITTED,yes,"In the mutant code, the p object is set to null, which may raise some nullpointer exceptions. Therefore, the code behavior may change",1.71918E+12,1.71918E+12,0,0,2,2,yes,0/0/2
120,310,3,SUBMITTED,yes,many changes that affect functionality,1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
97,311,11,SUBMITTED,yes,Only when both are equal true should be returned,1.71941E+12,1.71941E+12,0,0,2,2,yes,0/0/2
123,311,2,SUBMITTED,yes,The code behavior may change by changing the condition from AND to OR,1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
97,317,2,SUBMITTED,no,they both return index greater that 0,1.71893E+12,1.71893E+12,0,2,0,2,no,0/2/0
123,317,15,SUBMITTED,no,The code behavior doesnt necessarily change as the nextindex would never return a negative value. The nextindex function returns the size of the list subsequent to approaching the last index,1.71918E+12,1.71918E+12,0,2,0,2,no,0/2/0
97,318,1,SUBMITTED,no,its just making variable for the return statement,1.71894E+12,1.71894E+12,0,2,0,2,no,0/2/0
66,318,2,SUBMITTED,no,it will give same result only extra variables added in buggy mutant,1.71896E+12,1.71896E+12,0,2,0,2,no,0/2/0
120,320,1,SUBMITTED,no,OR statement has same result,1.71853E+12,1.71853E+12,0,2,0,2,no,0/2/0
66,320,7,SUBMITTED,no,the mutant is not buggy both are giving same outcome only styling and implementation is different,1.71896E+12,1.71896E+12,0,2,0,2,no,0/2/0
66,323,4,SUBMITTED,yes,correct code has decreeent and buggy has post decreement of this.index so output will change,1.71896E+12,1.71896E+12,0,0,2,2,yes,0/0/2
17,323,1,SUBMITTED,yes,"In the mutant, lastItemIndex will be equal to index instead of one less than index",1.7194E+12,1.7194E+12,0,0,2,2,yes,0/0/2
11,326,3,SUBMITTED,yes,The mutant handles the null cases and wont throw NullPointerException while main might throw if the iterable was null,1.71917E+12,1.71917E+12,0,1,2,3,yes,0/1/2
97,326,1,SUBMITTED,no,Both return the same values,1.71876E+12,1.71876E+12,0,1,2,3,yes,0/1/2
17,326,2,SUBMITTED,yes,"The function does not expect a null response, an empty list should be returned instead",1.71932E+12,1.71932E+12,0,1,2,3,yes,0/1/2
58,328,5,SUBMITTED,yes,"the logic of the code snippet is completely changed in the mutant. Instead of returning true if the object is equal to this pointer, the mutant checks for object being null and returns false",1.7182E+12,1.7182E+12,0,0,2,2,yes,0/0/2
126,328,1,SUBMITTED,yes,Both codes checks for different conditions and return different values. Hence they are different in terms of behavior and output.,1.71918E+12,1.71918E+12,0,0,2,2,yes,0/0/2
126,330,2,SUBMITTED,yes,"whilst both code snippets are identical, the comment after each code snippet suggests the context in which the code is being used and that will overall result in difference in behavior and output of the code snippets.",1.71858E+12,1.71858E+12,0,2,1,3,no,0/2/1
125,330,1,SUBMITTED,no,The code is the same; there are only changes in the spacing and the format between both sides of the code.,1.71886E+12,1.71886E+12,0,2,1,3,no,0/2/1
11,330,1,SUBMITTED,no,Adding new line doesn't change the code,1.71931E+12,1.71931E+12,0,2,1,3,no,0/2/1
11,333,2,SUBMITTED,yes,The mutant calls the super method super(initialCapacity + 1) but with extra +1 ,1.71923E+12,1.71923E+12,0,0,2,2,yes,0/0/2
126,333,2,SUBMITTED,yes,"Super() gets an argument called initialCapacity. Whatever the value passed into it will impact the result of super(). In code snippet 2, the value of initialCapacity is incremented by 1which then impacts the result of super() leading to difference in output.",1.71933E+12,1.71933E+12,0,0,2,2,yes,0/0/2
11,336,1,SUBMITTED,no,By default if there is no next it will return null ,1.71931E+12,1.71931E+12,0,2,0,2,no,0/2/0
120,336,5,SUBMITTED,no,"return written out, but not changed",1.71822E+12,1.71848E+12,0,2,0,2,no,0/2/0
97,337,1,SUBMITTED,yes,the mutant removes the wrong key,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
23,337,5,SUBMITTED,yes,"If we observe the other functions of that code, we can see they have been used now() for `expired entries`. But in that particular change, we are adding +1 with the current value, which is not the same as the code's actual logic. Hense its buggy.",1.71921E+12,1.71921E+12,0,0,2,2,yes,0/0/2
11,340,3,SUBMITTED,no,Swapping the operand before or after xor doesn't change the value,1.71926E+12,1.71926E+12,0,2,0,2,no,0/2/0
17,340,6,SUBMITTED,no,"Operation is an XOR, so the order does not matter",1.71881E+12,1.71881E+12,0,2,0,2,no,0/2/0
17,351,1,SUBMITTED,yes,Changes function logic,1.71891E+12,1.71891E+12,0,0,2,2,yes,0/0/2
11,351,3,SUBMITTED,yes,The mutant return the output of the function isBitSet but passes the lengthInBits + 1 not just lengthInBits like the main cide ,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
11,357,1,SUBMITTED,no,Both return the same object,1.71917E+12,1.71917E+12,0,3,0,3,no,0/3/0
105,357,5,SUBMITTED,no,"Before returning the cast result, the mutant adds another local variable map to hold it. The method's logic and behavior are unaffected by this syntactic alteration. In the end, the same value is returned by both variants. Therefore, the mutant's behavior matches that of the original code.",1.71834E+12,1.7184E+12,0,3,0,3,no,0/3/0
97,357,1,SUBMITTED,no,its the same code. The mutant is just using a variable for the retun statement,1.71912E+12,1.71912E+12,0,3,0,3,no,0/3/0
24,362,4,SUBMITTED,yes,Mutated code always return 0 regardless of the value of r,1.71836E+12,1.71836E+12,0,0,2,2,yes,0/0/2
97,362,2,SUBMITTED,yes,they both dont work the same ,1.7191E+12,1.7191E+12,0,0,2,2,yes,0/0/2
97,367,1,SUBMITTED,yes,"String[]{""age"", ""gender""} is not an empty string",1.71941E+12,1.71941E+12,0,0,3,3,yes,0/0/3
113,367,1,SUBMITTED,yes,will provide different arrays,1.7193E+12,1.7193E+12,0,0,3,3,yes,0/0/3
126,367,2,SUBMITTED,yes,Code snippet one  to the left returns an empty array while mutant code to the right returns a n array with predetermined set of properties. ,1.71848E+12,1.71848E+12,0,0,3,3,yes,0/0/3
113,369,1,SUBMITTED,yes,different outputs,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
126,369,2,SUBMITTED,yes,"In code snippet 1:
The value of DYNAMIC_POINTER_FACTORY_ORDER is simply returned.
In code snippet 2:
1 is subtracted from the value of return DYNAMIC_POINTER_FACTORY_ORDER before the resulting value is returned. 
The value returned in both snippets are not the same. ",1.71924E+12,1.71924E+12,0,0,2,2,yes,0/0/2
97,375,1,SUBMITTED,yes,when 'index' is greater than 'WHOLE_COLLECTION' both codes don't work the same,1.71916E+12,1.71916E+12,0,0,2,2,yes,0/0/2
11,375,2,SUBMITTED,yes,Changing != to > is not equivalent as there is the < case ,1.7193E+12,1.7193E+12,0,0,2,2,yes,0/0/2
